Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR14514176_1	73.49748658352458	8.270236200643048	2.1414266111869393	1.0206220552062768	0.6747547298753437	0.4748327261832446	0.3976264205295994	0.3094651037984555	0.2829616891031376	4.132271904322203	1.6604824475728932	3.500749516946005	1.1975796402865442	1.9546294190655098	0.4271245933048258	0.057750358451483456
SRR14514176_2	47.41741656501286	17.223514251163568	7.079177207583455	3.601261611363655	2.1199448819945608	1.4798137781305196	1.0411479132928156	0.8368206747788469	0.6965876845840462	5.688250717613866	1.4497089789536182	3.6230926332226443	1.7632568970951223	3.222646830048581	1.2302034689210455	1.5271559062406344
SRR14514177_1	80.67227292390638	7.350646604551711	1.651485732093113	0.7388433439031545	0.47402506324973487	0.4100565060004317	0.2786087977290777	0.25944277615542627	0.21735929263421483	2.9669729830537266	1.136757828570812	2.18612309301208	0.6241298771105358	0.813081862128102	0.22019331590145097	0.0
SRR14514177_2	55.99175967958235	17.38156322184039	6.580543552625927	2.949970762004884	1.7322707809408564	1.20806958652141	0.854658951255584	0.6262644950919719	0.4968681864396395	3.99197746399698	1.0280866103582047	2.5153294568571094	1.2269696294556194	1.9608741449971843	0.5375598718351092	0.9172336061965655
SRR14514178_1	80.79589467885536	7.920944624883099	1.7211530621451077	0.7696794443688028	0.4957233624507975	0.3829330549643053	0.26175286653334784	0.22552173877614395	0.21403039593798434	2.8377499424267603	0.982126104063721	2.032167676636407	0.670054212328995	0.6430415988090665	0.047227236820117556	0.0
SRR14514178_2	48.96010634613136	18.605967120297663	8.177449252047687	4.106825698178797	2.3969028323280193	1.6310936459671996	1.2056759861641753	0.9060155841041007	0.6838980314414367	5.288014285721959	1.0969665438644007	2.280640801789907	1.0448651247863638	1.979787203166954	0.6778362653702719	0.9579552786397457
SRR14514179_1	78.65281895077176	6.8859879772305455	1.7123367539597356	0.8715350142870214	0.5519629281387466	0.41994585690627184	0.3159064017276616	0.26739255006900353	0.2314883305628475	3.188855342737299	1.3246145452190157	2.837983061113191	1.025680072436926	1.468791785851495	0.20908962697984576	0.03561080200867583
SRR14514179_2	53.276010993111875	15.753228514536048	6.233946691477842	3.2034524214762343	1.9945708055990208	1.4113989330454662	0.9712987554269091	0.7909117128239292	0.6807597200078808	5.323635053137588	1.15486619895282	2.673560227707331	1.2217208638637498	2.384967619104785	0.8610050147687494	2.0646664749598553
SRR14514180_1	75.0546399811285	11.497293596004836	2.8479538515689304	1.1319244840811475	0.6599782863289161	0.4864652247805238	0.36369319998202415	0.3208139989115468	0.24389213545606211	3.0839565642923454	0.9437210316903935	1.9609017453533013	0.5718361689419085	0.7503860125677313	0.08254371891187857	0.0
SRR14514180_2	39.39037965044383	21.137720202715165	11.057490558878353	5.76637320277581	3.2967132144887445	2.0497668214397757	1.3686229814541584	1.0785630232576338	0.8275646194374011	6.217641522956936	1.1332970179031607	2.422057225215066	1.0744804096273257	1.901027401167367	0.6202066999399746	0.6580954482993181
SRR14514181_1	68.14652061628107	11.03832884488898	2.9022136865757253	1.242293899977842	0.7337504061570631	0.5001512676513654	0.4095721553442836	0.30150530513528256	0.29342136146597886	3.8337392844774	1.591368227151432	3.846366892080292	1.4943424989702352	2.7145593741653022	0.7103940272752062	0.24147215240255504
SRR14514181_2	38.10501263747712	19.879227290937195	9.990278504622756	5.111662007213417	2.8768229088111963	1.7046307565816095	1.179011431877137	0.9199736343698325	0.6846575448405203	5.588951077951886	1.4110269510695035	3.2719585171710497	1.6290198322724978	3.410685956610486	1.2942607711661083	2.942820177027961
SRR14514182_1	77.0643284790925	8.720141169523135	2.324656492761414	1.1898934031533426	0.7079222274460429	0.5120246980236248	0.4249518375766992	0.29931756345805705	0.23553694972695363	2.863630570092943	1.072023799021101	2.2038702209028855	0.74562110586657	1.1766091149790003	0.20835287238499317	0.2511194959905857
SRR14514182_2	48.92981111785952	16.354290457086794	6.9830025570124965	4.026303062945252	2.5927862715499876	1.7493636818816514	1.4070180533485872	1.0706783531289503	0.8620021988135015	7.117762181583169	1.2099872908305795	2.2881181351151096	1.0618731944086557	2.229913064335116	0.7327845396944604	1.3843058404064423
SRR14514183_1	81.77199672277699	7.474760626483293	1.6277564670061528	0.7108510832615396	0.435471030982737	0.29025544637863776	0.25326107071965953	0.25180073595807057	0.18973647596921306	2.5722067594842946	0.8957606505687471	1.8231208529333458	0.641008661903269	0.8982174547341352	0.16379596083980985	0.0
SRR14514183_2	52.059945585833454	18.58007563029693	7.663848271715741	3.735475451484396	2.157286683356593	1.3742523621066647	0.9772220255281671	0.7904760531361107	0.6106136827997648	4.529388170554045	0.949292490421315	2.321951499499364	0.9732807428432214	1.768494695265332	0.6565994614967618	0.8517971936622499
SRR14514184_1	73.72089715407355	6.792105182088114	1.7653661756042445	0.8827837354577657	0.5738020403585612	0.44054246307235134	0.3087183057824552	0.3026062973705135	0.23755783406591813	3.3333495258768537	1.5007393254942676	4.287624073893408	1.8708887726930006	3.472741724380559	0.46558076257134295	0.04469662721710076
SRR14514184_2	47.889478866786696	16.059856446890734	6.204803350864831	3.1389956565431136	1.8578041274560253	1.279850493204696	0.9632864078802884	0.7430936738525541	0.5947127754452355	5.615922659343366	1.455194398476394	3.1341630108663088	1.3547407551789155	3.3726165104681316	1.3341711117541615	5.001309754988508
SRR14514185_1	82.90104979028472	8.042023992785449	1.7555474291686433	0.7303088195966405	0.4491797173039924	0.2855178120038374	0.25617096604437817	0.1865627096559147	0.1829803396734738	2.332382965403983	0.7655346309420713	1.4464412352840743	0.4056081973456976	0.26069139450707723	0.0	0.0
SRR14514185_2	54.92236546793613	18.73624541938993	7.4345484947586495	3.582430305265325	2.031965756808543	1.3561795379587067	0.9904454085956842	0.7785264792607197	0.5782747931725098	4.132951844926771	0.8402051861179192	1.686995651241796	0.6879926747722568	1.266575723467788	0.48801276636902147	0.48628448995814355
SRR14514186_1	77.54361871264767	9.461068897969854	1.875282784624728	0.7397418679028785	0.45067534482386695	0.32119915604065846	0.2964236428349039	0.22807466891030292	0.2019356497858478	3.0145340353580874	1.281850614753122	2.7384756469000884	0.975681022970097	0.8714379544778073	0.0	0.0
SRR14514186_2	45.4228208855215	21.665754893469632	10.09070705658875	4.654192985944467	2.455660487157772	1.339875682669277	0.9404667376950439	0.6646661568798052	0.4944060826255565	3.610667123660015	0.9139870762585991	2.4246627259970204	1.0870353323697142	2.3113418832227786	0.5315835534537429	1.3921713364861297
SRR14514187_1	85.39264870199797	6.757691902066187	1.5272681647259372	0.6820783233585975	0.42603040254783947	0.2938666119649363	0.22832785661742108	0.18964443093569236	0.17299212829277613	2.085438145505003	0.6544068444686479	1.1861573011297553	0.1791187136193245	0.22433047276997398	0.0	0.0
SRR14514187_2	61.06438444767447	17.790707159354767	6.349386128772447	2.76473437542548	1.5658314174087438	1.0290786075885068	0.7833430255615642	0.5677779719616347	0.4452927705802861	3.1769915092945613	0.7796009479215624	1.7378898095311883	0.6373230440251964	0.7440292996357902	0.21422289380171902	0.34940659146217284
SRR14514188_1	75.97440453477608	7.537136181354607	1.800618626931005	0.8507252641570675	0.5742648644828258	0.3994781477283322	0.33578184919079734	0.30756527918749244	0.2733950717718704	3.7735434074446186	1.4705512057067502	2.926267584308645	0.920419552268519	1.8653754332118435	0.6811441799424232	0.3093288175371095
SRR14514188_2	50.8794243978349	17.13556507684091	6.890049012524452	3.206309143767922	1.8779400856536015	1.22431660193649	0.8834389217263406	0.6722337429515538	0.543115627057976	4.5622144360812955	1.3887534161240016	3.6753727731041637	1.737191127455932	3.2050148716051567	1.0447835693818368	1.0742771959534663
SRR14514189_1	72.87391840616476	6.119028398805545	1.7554011960923364	1.0154242772515867	0.7039856872018687	0.4831051123904297	0.3854875749045747	0.344442991812766	0.2823328684600441	4.5089091256755145	1.8781324221443896	4.1755595022383405	1.553481645566745	2.317274830215663	0.7723190622505618	0.8311968988249044
SRR14514189_2	52.02649436098701	14.048647928425858	5.063610380538935	2.4737475400671203	1.6427127024615056	1.0908166193405957	0.8090272498715677	0.6571573359966834	0.5163598275796228	5.206842625945168	1.5781117905417215	4.037704376169493	2.063182914469713	4.817401752508698	1.576323823149148	2.3918587719472546
SRR14514190_1	80.46266357390996	7.188798679818113	1.5928119038798791	0.7141425375402587	0.47800475142066295	0.42108059791632657	0.3223260142992289	0.2716237327381882	0.21866446603446013	3.2372448513561642	1.2182381529076014	2.3741164267973716	0.661358945332846	0.7449144538298705	0.09401091221926303	0.0
SRR14514190_2	53.246400948879625	18.307856814086332	6.938941390072884	3.279816502146568	1.9018177220581738	1.1696933755082481	0.8647610291391423	0.6892026888083949	0.49534697255826643	4.438415188632412	1.1678428625392703	2.655436838392153	1.208708194184759	2.0274227863492262	0.5957882345433518	1.0125484521010766
SRR14514191_1	79.66608726225614	6.12921255120484	1.6331006375771797	0.8179392056826997	0.5293531314740619	0.35285184335108455	0.3183011689642828	0.27678558144306786	0.22337154501747641	3.1697351077990517	1.2912809975400534	2.6940938197234203	1.0487996158229178	1.4561944039375352	0.24460280244721697	0.14829032575885984
SRR14514191_2	54.3929538561173	15.103444175052443	5.740465338525323	3.1051005494709125	1.9414947719463251	1.3420008613946846	1.0320616999285568	0.7886436419103989	0.6431983405197333	5.304254039651575	1.1663424035332572	2.6899219654902953	1.328457279899469	2.6630653019869674	0.9023841705124495	1.8562116040602619
