Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRR14514161_1	26.681240240481515	26.46663271729113	27.23363069332317	36.245253150716266	36.29298287492238	36.23143817513317	36.26202077645153	36.301602119622174	36.3082044751186	36.367915499072254	36.3816063941794	36.43558587600133	36.43405926647809	36.41257383963898	36.438552885915186	36.42956074247451	36.408006816032795	36.34320561050046	36.37189975146994	36.363817354550655	36.346975224911034	36.34105933175433	36.34441819793638	36.33443628673184	36.30526876566111	36.26368978476974	36.29674098406832	36.285888429483634	36.27166269653944	36.24172497368924	36.23765279897195	36.23845619479531	36.23797860371393	36.23507240885237	36.233974414643356	36.2173936357658	36.209782403731516	36.17325869140532	36.19648433177868	36.22371242604581	36.196631832887604	36.15551238358674	36.141843916389135	36.11122447442223	36.06500595341413	36.00276929378546	35.905675573161474	35.932495320842555	35.93210048182571	35.93331565736337	36.01763506646489	36.1172813716232	36.07715114335901	36.09193231156685	36.53124838582315
SRR14514161_2	35.55542976718933	35.80376743516504	36.025412733174846	36.11081635396853	36.174135849514144	36.22229297888048	36.08854095062735	36.10477620336699	36.12340490983511	36.1987809169082	36.23463896095596	36.2538462545823	36.25167001753054	36.29160362992528	36.26194495792109	36.25013104546599	36.22916958560003	36.248773921580636	36.20084783774602	36.17188828135748	36.14914172361736	36.117678499801315	36.17681289388952	36.14007099186901	36.16364899789927	36.11124479784812	36.14629352081987	36.109633598633806	36.11900612283905	36.07268820335945	36.01981090742007	35.97186264684184	35.96985240716988	35.94573978013492	36.038250491817664	36.01647750339708	35.99143511401395	36.081502950719084	36.094343165949496	36.03520615451154	36.00360528552511	36.02333090383373	35.91697189905578	35.9235694354322	35.865529460992676	35.848892416554136	35.93503657009846	36.00131572031812	35.888112011396515	35.93164062446107	35.985527623908496	35.95775941285921	35.965219803638036	35.99354966009868	36.432340906320476
SRR14514162_1	26.700157762121233	26.2883497466693	27.192598080580584	36.301770770335985	36.339763510674686	36.2639386719972	36.31590450480092	36.359107300729164	36.36980537937668	36.41935432330938	36.41397297411383	36.44413098477254	36.433536542307195	36.41787832630919	36.429930815845964	36.4091933223109	36.40787544248547	36.364373020823095	36.35094422542902	36.328053253296375	36.304457776047215	36.280879617520554	36.27658793721207	36.269125060622336	36.24425932492224	36.225156406523126	36.23297331027675	36.233793609723236	36.23663357278178	36.21830683779575	36.2305066918082	36.212015271173435	36.21565789965707	36.21340191133501	36.19906489193696	36.1940487063528	36.19246125712796	36.151881396035	36.1627320329291	36.17914776597016	36.17910109064033	36.139377121652245	36.113001234748495	36.054950048178476	36.01549105284866	35.965763131737845	35.90706778039841	35.915634260243685	35.90508575462564	35.88443386451111	35.982043738723306	36.08160396190476	36.06537729366585	36.07096541455801	36.52427510486703
SRR14514162_2	35.505249466532064	35.761319284259415	36.017420267797156	36.09979114961995	36.1718534465244	36.23468277347308	36.0979573375561	36.11910278760421	36.114999788940395	36.19759713574368	36.22789217734214	36.228218471541865	36.2377891565861	36.26771620491954	36.2567418551705	36.232852669746165	36.21946005036237	36.22910504022165	36.17272967920124	36.12231176146399	36.10794678852104	36.07761152724701	36.14137036188032	36.10674784830755	36.12403324708329	36.07779228908174	36.09442362151956	36.06928870885535	36.084570101072515	36.04694591959381	36.00659002465467	35.95380298093266	35.9666208453681	35.96330363372567	36.04853900767836	36.043174178712874	36.00287914853358	36.0605093330051	36.0577340978987	36.03685994199776	35.98769430778056	36.01119100207724	35.91129869907155	35.88993708313179	35.855680483563034	35.86584761619501	35.92499587140216	35.992528552747416	35.88013505207269	35.95331736582117	35.97654997600121	35.96079608163949	35.96201516053031	35.99725445024197	36.435744897768856
SRR14514163_1	26.623664361328746	26.107766537405602	28.073404455871405	36.35191784426777	36.379136209247214	36.316303140033675	36.377944131425494	36.41852827690306	36.428478869451475	36.47835453047479	36.47678451363676	36.50386287260676	36.49326594257309	36.47653990525144	36.4854628273107	36.47308725475625	36.47270664558856	36.433670190623076	36.426368967307695	36.40033460535484	36.38110411081064	36.35495654087359	36.35007698424552	36.33502307884738	36.31344968311651	36.2968723022875	36.29849015135834	36.303583500307354	36.312906313698186	36.28582856296461	36.29606226838138	36.27055913248968	36.29265938543719	36.28615634970824	36.27428014021413	36.261019602736965	36.26226679538257	36.2138767419009	36.22765412535038	36.22910547359226	36.24603679785639	36.20270486057136	36.15999404703406	36.10505508195527	36.04985652041902	35.98455561094542	35.921632955930846	35.94605122586547	35.94794933259753	35.90854865891805	36.00609060021105	36.11079294886109	36.09729772701389	36.08338509240195	36.5402465807415
SRR14514163_2	35.65252509459735	35.885858009714205	36.08905578943508	36.17299868937389	36.230625220770044	36.308506394529985	36.201880687342005	36.22133888467455	36.22727762303768	36.28552169932294	36.31619199096137	36.32085008612043	36.33422863830644	36.35126928701811	36.34365308235198	36.32322758247068	36.30728880550296	36.31340441726681	36.25834908079234	36.209420503159464	36.19125486820069	36.16727095731039	36.22489160279932	36.18795330429845	36.22051724989239	36.16772702286649	36.1770098886407	36.1625679896154	36.16939813324619	36.14114096390726	36.07726602205696	36.04190305658953	36.048099652905734	36.03907071013014	36.1396773975755	36.14809233703552	36.10517640198137	36.141845357405444	36.14565179195242	36.1219824918998	36.075475648965906	36.097381797486236	35.99746342941266	35.97658702476532	35.94651142820574	35.95515690840577	36.01302182609131	36.078958373860125	35.99965734013416	36.06808284933561	36.07596614998619	36.03816493187718	36.037840186416496	36.04884987381726	36.46694849579306
SRR14514164_1	26.479817839083417	26.117571904573865	28.11690221945196	36.32588383301355	36.35610256990424	36.28333989315869	36.35134426042629	36.394601799889415	36.40934575403699	36.467514528591806	36.46964634588941	36.496789039255106	36.48802475274353	36.47555049097216	36.48311911167514	36.472902926747224	36.472359587532	36.432553372617434	36.42943544408578	36.40533882703414	36.38322168676103	36.358115856951045	36.350615575986225	36.33859748426681	36.31522782220702	36.30190750184825	36.30628843802832	36.308938089068334	36.31930256459742	36.28904147023806	36.29577068385736	36.26854053010591	36.29847927798467	36.28825613836421	36.278887804769255	36.258610979787235	36.259355494889235	36.214006435611466	36.234554609567496	36.23022681871515	36.24504388172001	36.19449273707579	36.16528396563699	36.113320331653895	36.06879838218591	35.99993119713068	35.93951502721889	35.95977301622836	35.969741382355494	35.939631614858214	36.032815763661866	36.138102438091394	36.11770751758861	36.10306579802297	36.5492726848447
SRR14514164_2	35.517339507557544	35.81670883594442	36.00538800953164	36.09688502932706	36.15402148959924	36.22875055945631	36.12243812191948	36.14605340683792	36.14993403111451	36.21234698748567	36.24514670439484	36.252520991621054	36.26612258618758	36.2896184124762	36.28230826976276	36.26238940145246	36.24790016859795	36.25696766801339	36.19855906941015	36.15164861761126	36.12612234005918	36.096459119261944	36.170269977617544	36.127589564153105	36.16006341479512	36.09673438969855	36.114912510918	36.10109069653917	36.1080772017517	36.08463112127825	36.017474000240995	35.978857236770494	35.98374949923891	35.971733154983234	36.07749334665538	36.08654522299199	36.04388410911427	36.08647170776133	36.09023149441923	36.06743701486937	36.01876038700337	36.04611000245766	35.95188027796714	35.9254794529873	35.898120369729355	35.906204620414314	35.966972517071696	36.03680329621764	35.95372466426549	36.019948152742316	36.02832930815929	35.98128177258636	35.987163160793685	36.00108406705252	36.44417496807955
SRR14514165_1	26.91524385754651	26.34069162847598	27.193741990379316	36.28674392213198	36.322057967852146	36.243856127421274	36.310520431191065	36.347069422777516	36.35227525176255	36.4121565773504	36.412947381946864	36.445823296512124	36.435574428396606	36.42005332127963	36.43740711509246	36.416392289626465	36.418301708526485	36.37744452972873	36.35821326342672	36.34262165796365	36.32478289026595	36.29908179156283	36.29625954315577	36.28880237740191	36.2622369089254	36.24604104512458	36.25457171308939	36.25705516517088	36.25251058077519	36.236769708304564	36.25122718033023	36.23317697813829	36.23273113147749	36.23583715567463	36.2180517438466	36.21460254589579	36.212049931384044	36.17319186425199	36.18659733087681	36.198765436761306	36.200554877016955	36.16712901913739	36.13388466993253	36.07695998844829	36.03581663309399	35.98020259513734	35.92199481068769	35.925587127843926	35.913995853620506	35.895516869508725	35.99026942911273	36.09202724563916	36.078642386405036	36.08061074048807	36.52316900165951
